Date,Currency,Exchange
2/20/2020,EUR,0.93
2/20/2020,GBP,0.78
2/21/2020,USD,1.00
2/21/2020,CAD,1.33
2/21/2020,AUD,1.52
2/21/2020,EUR,0.93
2/21/2020,GBP,0.77
2/22/2020,USD,1.00
2/22/2020,CAD,1.33
2/22/2020,AUD,1.52
2/22/2020,EUR,0.93
2/22/2020,GBP,0.77
2/23/2020,USD,1.00
2/23/2020,CAD,1.33
2/23/2020,AUD,1.52
2/23/2020,EUR,0.93
2/23/2020,GBP,0.77
2/24/2020,USD,1.00
2/24/2020,CAD,1.33
2/24/2020,AUD,1.51
2/24/2020,EUR,0.92
2/24/2020,GBP,0.77
2/25/2020,USD,1.00
2/25/2020,CAD,1.33
2/25/2020,AUD,1.52
2/25/2020,EUR,0.92
2/25/2020,GBP,0.77
2/26/2020,USD,1.00
2/26/2020,CAD,1.33
2/26/2020,AUD,1.52
2/26/2020,EUR,0.92
2/26/2020,GBP,0.77
2/27/2020,USD,1.00
2/27/2020,CAD,1.33
2/27/2020,AUD,1.52
2/27/2020,EUR,0.91
2/27/2020,GBP,0.78
2/28/2020,USD,1.00
2/28/2020,CAD,1.34
2/28/2020,AUD,1.54
2/28/2020,EUR,0.91
2/28/2020,GBP,0.78
2/29/2020,USD,1.00
2/29/2020,CAD,1.34
2/29/2020,AUD,1.54
2/29/2020,EUR,0.91
2/29/2020,GBP,0.78
3/1/2020,USD,1.00
3/1/2020,CAD,1.34
3/1/2020,AUD,1.54
3/1/2020,EUR,0.91
3/1/2020,GBP,0.78
3/2/2020,USD,1.00
3/2/2020,CAD,1.34
3/2/2020,AUD,1.53
3/2/2020,EUR,0.90
3/2/2020,GBP,0.78
3/3/2020,USD,1.00
3/3/2020,CAD,1.34
3/3/2020,AUD,1.52
3/3/2020,EUR,0.90
3/3/2020,GBP,0.78
3/4/2020,USD,1.00
3/4/2020,CAD,1.34
3/4/2020,AUD,1.51
3/4/2020,EUR,0.90
3/4/2020,GBP,0.78
3/5/2020,USD,1.00
3/5/2020,CAD,1.34
3/5/2020,AUD,1.51
3/5/2020,EUR,0.89
3/5/2020,GBP,0.77
3/6/2020,USD,1.00
3/6/2020,CAD,1.34
3/6/2020,AUD,1.51
3/6/2020,EUR,0.88
3/6/2020,GBP,0.77
3/7/2020,USD,1.00
3/7/2020,CAD,1.34
3/7/2020,AUD,1.51
3/7/2020,EUR,0.88
3/7/2020,GBP,0.77
3/8/2020,USD,1.00
3/8/2020,CAD,1.34
3/8/2020,AUD,1.51
3/8/2020,EUR,0.88
3/8/2020,GBP,0.77
3/9/2020,USD,1.00
3/9/2020,CAD,1.36
3/9/2020,AUD,1.51
3/9/2020,EUR,0.87
3/9/2020,GBP,0.76
3/10/2020,USD,1.00
3/10/2020,CAD,1.37
3/10/2020,AUD,1.53
3/10/2020,EUR,0.88
3/10/2020,GBP,0.77
3/11/2020,USD,1.00
3/11/2020,CAD,1.37
3/11/2020,AUD,1.53
3/11/2020,EUR,0.88
3/11/2020,GBP,0.77
3/12/2020,USD,1.00
3/12/2020,CAD,1.38
3/12/2020,AUD,1.57
3/12/2020,EUR,0.89
3/12/2020,GBP,0.79
3/13/2020,USD,1.00
3/13/2020,CAD,1.39
3/13/2020,AUD,1.59
3/13/2020,EUR,0.90
3/13/2020,GBP,0.80
3/14/2020,USD,1.00
3/14/2020,CAD,1.39
3/14/2020,AUD,1.59
3/14/2020,EUR,0.90
3/14/2020,GBP,0.80
3/15/2020,USD,1.00
3/15/2020,CAD,1.39
3/15/2020,AUD,1.59
3/15/2020,EUR,0.90
3/15/2020,GBP,0.80
3/16/2020,USD,1.00
3/16/2020,CAD,1.39
3/16/2020,AUD,1.63
3/16/2020,EUR,0.90
3/16/2020,GBP,0.81
3/17/2020,USD,1.00
3/17/2020,CAD,1.41
3/17/2020,AUD,1.67
3/17/2020,EUR,0.91
3/17/2020,GBP,0.83
3/18/2020,USD,1.00
3/18/2020,CAD,1.44
3/18/2020,AUD,1.70
3/18/2020,EUR,0.91
3/18/2020,GBP,0.84
3/19/2020,USD,1.00
3/19/2020,CAD,1.45
3/19/2020,AUD,1.73
3/19/2020,EUR,0.93
3/19/2020,GBP,0.86
3/20/2020,USD,1.00
3/20/2020,CAD,1.43
3/20/2020,AUD,1.70
3/20/2020,EUR,0.93
3/20/2020,GBP,0.85
3/21/2020,USD,1.00
3/21/2020,CAD,1.43
3/21/2020,AUD,1.70
3/21/2020,EUR,0.93
3/21/2020,GBP,0.85
3/22/2020,USD,1.00
3/22/2020,CAD,1.43
3/22/2020,AUD,1.70
3/22/2020,EUR,0.93
3/22/2020,GBP,0.85
3/23/2020,USD,1.00
3/23/2020,CAD,1.44
3/23/2020,AUD,1.72
3/23/2020,EUR,0.93
3/23/2020,GBP,0.86
3/24/2020,USD,1.00
3/24/2020,CAD,1.45
3/24/2020,AUD,1.69
3/24/2020,EUR,0.92
3/24/2020,GBP,0.85
3/25/2020,USD,1.00
3/25/2020,CAD,1.44
3/25/2020,AUD,1.66
3/25/2020,EUR,0.92
3/25/2020,GBP,0.85
3/26/2020,USD,1.00
3/26/2020,CAD,1.41
3/26/2020,AUD,1.65
3/26/2020,EUR,0.91
3/26/2020,GBP,0.83
3/27/2020,USD,1.00
3/27/2020,CAD,1.41
3/27/2020,AUD,1.66
3/27/2020,EUR,0.91
3/27/2020,GBP,0.82
3/28/2020,USD,1.00
3/28/2020,CAD,1.41
3/28/2020,AUD,1.66
3/28/2020,EUR,0.91
3/28/2020,GBP,0.82
3/29/2020,USD,1.00
3/29/2020,CAD,1.41
3/29/2020,AUD,1.66
3/29/2020,EUR,0.91
3/29/2020,GBP,0.82
3/30/2020,USD,1.00
3/30/2020,CAD,1.42
3/30/2020,AUD,1.63
3/30/2020,EUR,0.91
3/30/2020,GBP,0.81
3/31/2020,USD,1.00
3/31/2020,CAD,1.43
3/31/2020,AUD,1.64
3/31/2020,EUR,0.91
3/31/2020,GBP,0.81
4/1/2020,USD,1.00
4/1/2020,CAD,1.43
4/1/2020,AUD,1.65
4/1/2020,EUR,0.91
4/1/2020,GBP,0.81
4/2/2020,USD,1.00
4/2/2020,CAD,1.42
4/2/2020,AUD,1.65
4/2/2020,EUR,0.92
4/2/2020,GBP,0.80
4/3/2020,USD,1.00
4/3/2020,CAD,1.42
4/3/2020,AUD,1.67
4/3/2020,EUR,0.93
4/3/2020,GBP,0.81
4/4/2020,USD,1.00
4/4/2020,CAD,1.42
4/4/2020,AUD,1.67
4/4/2020,EUR,0.93
4/4/2020,GBP,0.81
4/5/2020,USD,1.00
4/5/2020,CAD,1.42
4/5/2020,AUD,1.67
4/5/2020,EUR,0.93
4/5/2020,GBP,0.81
4/6/2020,USD,1.00
4/6/2020,CAD,1.42
4/6/2020,AUD,1.65
4/6/2020,EUR,0.93
4/6/2020,GBP,0.81
4/7/2020,USD,1.00
4/7/2020,CAD,1.40
4/7/2020,AUD,1.61
4/7/2020,EUR,0.92
4/7/2020,GBP,0.81
4/8/2020,USD,1.00
4/8/2020,CAD,1.40
4/8/2020,AUD,1.62
4/8/2020,EUR,0.92
4/8/2020,GBP,0.81
4/9/2020,USD,1.00
4/9/2020,CAD,1.40
4/9/2020,AUD,1.61
4/9/2020,EUR,0.92
4/9/2020,GBP,0.81
4/10/2020,USD,1.00
4/10/2020,CAD,1.40
4/10/2020,AUD,1.61
4/10/2020,EUR,0.92
4/10/2020,GBP,0.81
4/11/2020,USD,1.00
4/11/2020,CAD,1.40
4/11/2020,AUD,1.61
4/11/2020,EUR,0.92
4/11/2020,GBP,0.81
4/12/2020,USD,1.00
4/12/2020,CAD,1.40
4/12/2020,AUD,1.61
4/12/2020,EUR,0.92
4/12/2020,GBP,0.81
4/13/2020,USD,1.00
4/13/2020,CAD,1.40
4/13/2020,AUD,1.61
4/13/2020,EUR,0.92
4/13/2020,GBP,0.81
4/14/2020,USD,1.00
4/14/2020,CAD,1.39
4/14/2020,AUD,1.56
4/14/2020,EUR,0.91
4/14/2020,GBP,0.80
4/15/2020,USD,1.00
4/15/2020,CAD,1.41
4/15/2020,AUD,1.59
4/15/2020,EUR,0.92
4/15/2020,GBP,0.80
4/16/2020,USD,1.00
4/16/2020,CAD,1.41
4/16/2020,AUD,1.59
4/16/2020,EUR,0.92
4/16/2020,GBP,0.80
4/17/2020,USD,1.00
4/17/2020,CAD,1.41
4/17/2020,AUD,1.57
4/17/2020,EUR,0.92
4/17/2020,GBP,0.80
4/18/2020,USD,1.00
4/18/2020,CAD,1.41
4/18/2020,AUD,1.57
4/18/2020,EUR,0.92
4/18/2020,GBP,0.80
4/19/2020,USD,1.00
4/19/2020,CAD,1.41
4/19/2020,AUD,1.57
4/19/2020,EUR,0.92
4/19/2020,GBP,0.80
4/20/2020,USD,1.00
4/20/2020,CAD,1.41
4/20/2020,AUD,1.57
4/20/2020,EUR,0.92
4/20/2020,GBP,0.80
4/21/2020,USD,1.00
4/21/2020,CAD,1.42
4/21/2020,AUD,1.59
4/21/2020,EUR,0.92
4/21/2020,GBP,0.81
4/22/2020,USD,1.00
4/22/2020,CAD,1.41
4/22/2020,AUD,1.58
4/22/2020,EUR,0.92
4/22/2020,GBP,0.81
4/23/2020,USD,1.00
4/23/2020,CAD,1.41
4/23/2020,AUD,1.57
4/23/2020,EUR,0.93
4/23/2020,GBP,0.81
4/24/2020,USD,1.00
4/24/2020,CAD,1.40
4/24/2020,AUD,1.57
4/24/2020,EUR,0.93
4/24/2020,GBP,0.81
4/25/2020,USD,1.00
4/25/2020,CAD,1.40
4/25/2020,AUD,1.57
4/25/2020,EUR,0.93
4/25/2020,GBP,0.81
4/26/2020,USD,1.00
4/26/2020,CAD,1.40
4/26/2020,AUD,1.57
4/26/2020,EUR,0.93
4/26/2020,GBP,0.81
4/27/2020,USD,1.00
4/27/2020,CAD,1.41
4/27/2020,AUD,1.55
4/27/2020,EUR,0.92
4/27/2020,GBP,0.80
4/28/2020,USD,1.00
4/28/2020,CAD,1.40
4/28/2020,AUD,1.54
4/28/2020,EUR,0.92
4/28/2020,GBP,0.80
4/29/2020,USD,1.00
4/29/2020,CAD,1.40
4/29/2020,AUD,1.54
4/29/2020,EUR,0.92
4/29/2020,GBP,0.81
4/30/2020,USD,1.00
4/30/2020,CAD,1.39
4/30/2020,AUD,1.53
4/30/2020,EUR,0.92
4/30/2020,GBP,0.80
5/1/2020,USD,1.00
5/1/2020,CAD,1.39
5/1/2020,AUD,1.53
5/1/2020,EUR,0.92
5/1/2020,GBP,0.80
5/2/2020,USD,1.00
5/2/2020,CAD,1.39
5/2/2020,AUD,1.53
5/2/2020,EUR,0.92
5/2/2020,GBP,0.80
5/3/2020,USD,1.00
5/3/2020,CAD,1.39
5/3/2020,AUD,1.53
5/3/2020,EUR,0.92
5/3/2020,GBP,0.80
5/4/2020,USD,1.00
5/4/2020,CAD,1.41
5/4/2020,AUD,1.56
5/4/2020,EUR,0.91
5/4/2020,GBP,0.80
5/5/2020,USD,1.00
5/5/2020,CAD,1.40
5/5/2020,AUD,1.55
5/5/2020,EUR,0.92
5/5/2020,GBP,0.80
5/6/2020,USD,1.00
5/6/2020,CAD,1.41
5/6/2020,AUD,1.58
5/6/2020,EUR,0.93
5/6/2020,GBP,0.81
5/7/2020,USD,1.00
5/7/2020,CAD,1.41
5/7/2020,AUD,1.55
5/7/2020,EUR,0.93
5/7/2020,GBP,0.81
5/8/2020,USD,1.00
5/8/2020,CAD,1.39
5/8/2020,AUD,1.53
5/8/2020,EUR,0.92
5/8/2020,GBP,0.81
5/9/2020,USD,1.00
5/9/2020,CAD,1.39
5/9/2020,AUD,1.53
5/9/2020,EUR,0.92
5/9/2020,GBP,0.81
5/10/2020,USD,1.00
5/10/2020,CAD,1.39
5/10/2020,AUD,1.53
5/10/2020,EUR,0.92
5/10/2020,GBP,0.81
5/11/2020,USD,1.00
5/11/2020,CAD,1.40
5/11/2020,AUD,1.54
5/11/2020,EUR,0.92
5/11/2020,GBP,0.81
5/12/2020,USD,1.00
5/12/2020,CAD,1.40
5/12/2020,AUD,1.53
5/12/2020,EUR,0.92
5/12/2020,GBP,0.81
5/13/2020,USD,1.00
5/13/2020,CAD,1.40
5/13/2020,AUD,1.53
5/13/2020,EUR,0.92
5/13/2020,GBP,0.81
5/14/2020,USD,1.00
5/14/2020,CAD,1.41
5/14/2020,AUD,1.56
5/14/2020,EUR,0.93
5/14/2020,GBP,0.82
5/15/2020,USD,1.00
5/15/2020,CAD,1.41
5/15/2020,AUD,1.56
5/15/2020,EUR,0.93
5/15/2020,GBP,0.82
5/16/2020,USD,1.00
5/16/2020,CAD,1.41
5/16/2020,AUD,1.56
5/16/2020,EUR,0.93
5/16/2020,GBP,0.82
5/17/2020,USD,1.00
5/17/2020,CAD,1.41
5/17/2020,AUD,1.56
5/17/2020,EUR,0.93
5/17/2020,GBP,0.82
5/18/2020,USD,1.00
5/18/2020,CAD,1.40
5/18/2020,AUD,1.55
5/18/2020,EUR,0.92
5/18/2020,GBP,0.82
5/19/2020,USD,1.00
5/19/2020,CAD,1.39
5/19/2020,AUD,1.53
5/19/2020,EUR,0.91
5/19/2020,GBP,0.82
5/20/2020,USD,1.00
5/20/2020,CAD,1.39
5/20/2020,AUD,1.52
5/20/2020,EUR,0.91
5/20/2020,GBP,0.82
5/21/2020,USD,1.00
5/21/2020,CAD,1.39
5/21/2020,AUD,1.52
5/21/2020,EUR,0.91
5/21/2020,GBP,0.82
5/22/2020,USD,1.00
5/22/2020,CAD,1.40
5/22/2020,AUD,1.53
5/22/2020,EUR,0.92
5/22/2020,GBP,0.82
5/23/2020,USD,1.00
5/23/2020,CAD,1.40
5/23/2020,AUD,1.53
5/23/2020,EUR,0.92
5/23/2020,GBP,0.82
5/24/2020,USD,1.00
5/24/2020,CAD,1.40
5/24/2020,AUD,1.53
5/24/2020,EUR,0.92
5/24/2020,GBP,0.82
5/25/2020,USD,1.00
5/25/2020,CAD,1.40
5/25/2020,AUD,1.53
5/25/2020,EUR,0.92
5/25/2020,GBP,0.82
5/26/2020,USD,1.00
5/26/2020,CAD,1.38
5/26/2020,AUD,1.51
5/26/2020,EUR,0.91
5/26/2020,GBP,0.81
5/27/2020,USD,1.00
5/27/2020,CAD,1.38
5/27/2020,AUD,1.51
5/27/2020,EUR,0.91
5/27/2020,GBP,0.82
5/28/2020,USD,1.00
5/28/2020,CAD,1.38
5/28/2020,AUD,1.51
5/28/2020,EUR,0.91
5/28/2020,GBP,0.81
5/29/2020,USD,1.00
5/29/2020,CAD,1.37
5/29/2020,AUD,1.50
5/29/2020,EUR,0.90
5/29/2020,GBP,0.81
5/30/2020,USD,1.00
5/30/2020,CAD,1.37
5/30/2020,AUD,1.50
5/30/2020,EUR,0.90
5/30/2020,GBP,0.81
5/31/2020,USD,1.00
5/31/2020,CAD,1.37
5/31/2020,AUD,1.50
5/31/2020,EUR,0.90
5/31/2020,GBP,0.81
6/1/2020,USD,1.00
6/1/2020,CAD,1.37
6/1/2020,AUD,1.48
6/1/2020,EUR,0.90
6/1/2020,GBP,0.81
6/2/2020,USD,1.00
6/2/2020,CAD,1.35
6/2/2020,AUD,1.46
6/2/2020,EUR,0.89
6/2/2020,GBP,0.80
6/3/2020,USD,1.00
6/3/2020,CAD,1.36
6/3/2020,AUD,1.45
6/3/2020,EUR,0.89
6/3/2020,GBP,0.80
6/4/2020,USD,1.00
6/4/2020,CAD,1.35
6/4/2020,AUD,1.45
6/4/2020,EUR,0.89
6/4/2020,GBP,0.80
6/5/2020,USD,1.00
6/5/2020,CAD,1.34
6/5/2020,AUD,1.43
6/5/2020,EUR,0.88
6/5/2020,GBP,0.79
6/6/2020,USD,1.00
6/6/2020,CAD,1.34
6/6/2020,AUD,1.43
6/6/2020,EUR,0.88
6/6/2020,GBP,0.79
6/7/2020,USD,1.00
6/7/2020,CAD,1.34
6/7/2020,AUD,1.43
6/7/2020,EUR,0.88
6/7/2020,GBP,0.79
6/8/2020,USD,1.00
6/8/2020,CAD,1.34
6/8/2020,AUD,1.43
6/8/2020,EUR,0.89
6/8/2020,GBP,0.79
6/9/2020,USD,1.00
6/9/2020,CAD,1.34
6/9/2020,AUD,1.44
6/9/2020,EUR,0.89
6/9/2020,GBP,0.79
6/10/2020,USD,1.00
6/10/2020,CAD,1.34
6/10/2020,AUD,1.43
6/10/2020,EUR,0.88
6/10/2020,GBP,0.78
6/11/2020,USD,1.00
6/11/2020,CAD,1.35
6/11/2020,AUD,1.45
6/11/2020,EUR,0.88
6/11/2020,GBP,0.79
6/12/2020,USD,1.00
6/12/2020,CAD,1.36
6/12/2020,AUD,1.46
6/12/2020,EUR,0.88
6/12/2020,GBP,0.79
6/13/2020,USD,1.00
6/13/2020,CAD,1.36
6/13/2020,AUD,1.46
6/13/2020,EUR,0.88
6/13/2020,GBP,0.79
6/14/2020,USD,1.00
6/14/2020,CAD,1.36
6/14/2020,AUD,1.46
6/14/2020,EUR,0.88
6/14/2020,GBP,0.79
6/15/2020,USD,1.00
6/15/2020,CAD,1.36
6/15/2020,AUD,1.46
6/15/2020,EUR,0.89
6/15/2020,GBP,0.80
6/16/2020,USD,1.00
6/16/2020,CAD,1.35
6/16/2020,AUD,1.44
6/16/2020,EUR,0.88
6/16/2020,GBP,0.79
6/17/2020,USD,1.00
6/17/2020,CAD,1.35
6/17/2020,AUD,1.45
6/17/2020,EUR,0.89
6/17/2020,GBP,0.80
6/18/2020,USD,1.00
6/18/2020,CAD,1.36
6/18/2020,AUD,1.46
6/18/2020,EUR,0.89
6/18/2020,GBP,0.80
6/19/2020,USD,1.00
6/19/2020,CAD,1.36
6/19/2020,AUD,1.45
6/19/2020,EUR,0.89
6/19/2020,GBP,0.81
6/20/2020,USD,1.00
6/20/2020,CAD,1.36
6/20/2020,AUD,1.45
6/20/2020,EUR,0.89
6/20/2020,GBP,0.81
6/21/2020,USD,1.00
6/21/2020,CAD,1.36
6/21/2020,AUD,1.45
6/21/2020,EUR,0.89
6/21/2020,GBP,0.81
6/22/2020,USD,1.00
6/22/2020,CAD,1.36
6/22/2020,AUD,1.45
6/22/2020,EUR,0.89
6/22/2020,GBP,0.81
6/23/2020,USD,1.00
6/23/2020,CAD,1.35
6/23/2020,AUD,1.44
6/23/2020,EUR,0.88
6/23/2020,GBP,0.80
6/24/2020,USD,1.00
6/24/2020,CAD,1.36
6/24/2020,AUD,1.45
6/24/2020,EUR,0.89
6/24/2020,GBP,0.80
6/25/2020,USD,1.00
6/25/2020,CAD,1.36
6/25/2020,AUD,1.46
6/25/2020,EUR,0.89
6/25/2020,GBP,0.80
6/26/2020,USD,1.00
6/26/2020,CAD,1.37
6/26/2020,AUD,1.45
6/26/2020,EUR,0.89
6/26/2020,GBP,0.81
6/27/2020,USD,1.00
6/27/2020,CAD,1.37
6/27/2020,AUD,1.45
6/27/2020,EUR,0.89
6/27/2020,GBP,0.81
6/28/2020,USD,1.00
6/28/2020,CAD,1.37
6/28/2020,AUD,1.45
6/28/2020,EUR,0.89
6/28/2020,GBP,0.81
6/29/2020,USD,1.00
6/29/2020,CAD,1.37
6/29/2020,AUD,1.45
6/29/2020,EUR,0.89
6/29/2020,GBP,0.81
6/30/2020,USD,1.00
6/30/2020,CAD,1.37
6/30/2020,AUD,1.46
6/30/2020,EUR,0.89
6/30/2020,GBP,0.81
7/1/2020,USD,1.00
7/1/2020,CAD,1.36
7/1/2020,AUD,1.45
7/1/2020,EUR,0.89
7/1/2020,GBP,0.81
7/2/2020,USD,1.00
7/2/2020,CAD,1.36
7/2/2020,AUD,1.44
7/2/2020,EUR,0.89
7/2/2020,GBP,0.80
7/3/2020,USD,1.00
7/3/2020,CAD,1.36
7/3/2020,AUD,1.44
7/3/2020,EUR,0.89
7/3/2020,GBP,0.80
7/4/2020,USD,1.00
7/4/2020,CAD,1.36
7/4/2020,AUD,1.44
7/4/2020,EUR,0.89
7/4/2020,GBP,0.80
7/5/2020,USD,1.00
7/5/2020,CAD,1.36
7/5/2020,AUD,1.44
7/5/2020,EUR,0.89
7/5/2020,GBP,0.80
7/6/2020,USD,1.00
7/6/2020,CAD,1.35
7/6/2020,AUD,1.43
7/6/2020,EUR,0.88
7/6/2020,GBP,0.80
7/7/2020,USD,1.00
7/7/2020,CAD,1.36
7/7/2020,AUD,1.44
7/7/2020,EUR,0.89
7/7/2020,GBP,0.80
7/8/2020,USD,1.00
7/8/2020,CAD,1.36
7/8/2020,AUD,1.44
7/8/2020,EUR,0.89
7/8/2020,GBP,0.80
7/9/2020,USD,1.00
7/9/2020,CAD,1.35
7/9/2020,AUD,1.43
7/9/2020,EUR,0.88
7/9/2020,GBP,0.79
7/10/2020,USD,1.00
7/10/2020,CAD,1.36
7/10/2020,AUD,1.44
7/10/2020,EUR,0.89
7/10/2020,GBP,0.79
7/11/2020,USD,1.00
7/11/2020,CAD,1.36
7/11/2020,AUD,1.44
7/11/2020,EUR,0.89
7/11/2020,GBP,0.79
7/12/2020,USD,1.00
7/12/2020,CAD,1.36
7/12/2020,AUD,1.44
7/12/2020,EUR,0.89
7/12/2020,GBP,0.79
7/13/2020,USD,1.00
7/13/2020,CAD,1.36
7/13/2020,AUD,1.43
7/13/2020,EUR,0.88
7/13/2020,GBP,0.79
7/14/2020,USD,1.00
7/14/2020,CAD,1.36
7/14/2020,AUD,1.44
7/14/2020,EUR,0.88
7/14/2020,GBP,0.80
7/15/2020,USD,1.00
7/15/2020,CAD,1.36
7/15/2020,AUD,1.42
7/15/2020,EUR,0.87
7/15/2020,GBP,0.79
7/16/2020,USD,1.00
7/16/2020,CAD,1.35
7/16/2020,AUD,1.43
7/16/2020,EUR,0.88
7/16/2020,GBP,0.80
7/17/2020,USD,1.00
7/17/2020,CAD,1.36
7/17/2020,AUD,1.43
7/17/2020,EUR,0.88
7/17/2020,GBP,0.80
7/18/2020,USD,1.00
7/18/2020,CAD,1.36
7/18/2020,AUD,1.43
7/18/2020,EUR,0.88
7/18/2020,GBP,0.80
7/19/2020,USD,1.00
7/19/2020,CAD,1.36
7/19/2020,AUD,1.43
7/19/2020,EUR,0.88
7/19/2020,GBP,0.80
7/20/2020,USD,1.00
7/20/2020,CAD,1.36
7/20/2020,AUD,1.43
7/20/2020,EUR,0.87
7/20/2020,GBP,0.79
7/21/2020,USD,1.00
7/21/2020,CAD,1.35
7/21/2020,AUD,1.41
7/21/2020,EUR,0.87
7/21/2020,GBP,0.79
7/22/2020,USD,1.00
7/22/2020,CAD,1.34
7/22/2020,AUD,1.39
7/22/2020,EUR,0.86
7/22/2020,GBP,0.79
7/23/2020,USD,1.00
7/23/2020,CAD,1.34
7/23/2020,AUD,1.40
7/23/2020,EUR,0.86
7/23/2020,GBP,0.79
7/24/2020,USD,1.00
7/24/2020,CAD,1.34
7/24/2020,AUD,1.41
7/24/2020,EUR,0.86
7/24/2020,GBP,0.78
7/25/2020,USD,1.00
7/25/2020,CAD,1.34
7/25/2020,AUD,1.41
7/25/2020,EUR,0.86
7/25/2020,GBP,0.78
7/26/2020,USD,1.00
7/26/2020,CAD,1.34
7/26/2020,AUD,1.41
7/26/2020,EUR,0.86
7/26/2020,GBP,0.78
7/27/2020,USD,1.00
7/27/2020,CAD,1.34
7/27/2020,AUD,1.40
7/27/2020,EUR,0.85
7/27/2020,GBP,0.78
7/28/2020,USD,1.00
7/28/2020,CAD,1.34
7/28/2020,AUD,1.40
7/28/2020,EUR,0.85
7/28/2020,GBP,0.78
7/29/2020,USD,1.00
7/29/2020,CAD,1.34
7/29/2020,AUD,1.39
7/29/2020,EUR,0.85
7/29/2020,GBP,0.77
7/30/2020,USD,1.00
7/30/2020,CAD,1.34
7/30/2020,AUD,1.40
7/30/2020,EUR,0.85
7/30/2020,GBP,0.77
7/31/2020,USD,1.00
7/31/2020,CAD,1.34
7/31/2020,AUD,1.39
7/31/2020,EUR,0.84
7/31/2020,GBP,0.76
8/1/2020,USD,1.00
8/1/2020,CAD,1.34
8/1/2020,AUD,1.39
8/1/2020,EUR,0.84
8/1/2020,GBP,0.76
8/2/2020,USD,1.00
8/2/2020,CAD,1.34
8/2/2020,AUD,1.39
8/2/2020,EUR,0.84
8/2/2020,GBP,0.76
8/3/2020,USD,1.00
8/3/2020,CAD,1.34
8/3/2020,AUD,1.41
8/3/2020,EUR,0.85
8/3/2020,GBP,0.77
8/4/2020,USD,1.00
8/4/2020,CAD,1.34
8/4/2020,AUD,1.40
8/4/2020,EUR,0.85
8/4/2020,GBP,0.77
8/5/2020,USD,1.00
8/5/2020,CAD,1.32
8/5/2020,AUD,1.38
8/5/2020,EUR,0.84
8/5/2020,GBP,0.76
8/6/2020,USD,1.00
8/6/2020,CAD,1.33
8/6/2020,AUD,1.39
8/6/2020,EUR,0.84
8/6/2020,GBP,0.76
8/7/2020,USD,1.00
8/7/2020,CAD,1.33
8/7/2020,AUD,1.39
8/7/2020,EUR,0.85
8/7/2020,GBP,0.76
8/8/2020,USD,1.00
8/8/2020,CAD,1.33
8/8/2020,AUD,1.39
8/8/2020,EUR,0.85
8/8/2020,GBP,0.76
8/9/2020,USD,1.00
8/9/2020,CAD,1.33
8/9/2020,AUD,1.39
8/9/2020,EUR,0.85
8/9/2020,GBP,0.76
8/10/2020,USD,1.00
8/10/2020,CAD,1.34
8/10/2020,AUD,1.40
8/10/2020,EUR,0.85
8/10/2020,GBP,0.77
8/11/2020,USD,1.00
8/11/2020,CAD,1.33
8/11/2020,AUD,1.39
8/11/2020,EUR,0.85
8/11/2020,GBP,0.76
8/12/2020,USD,1.00
8/12/2020,CAD,1.33
8/12/2020,AUD,1.40
8/12/2020,EUR,0.85
8/12/2020,GBP,0.77
8/13/2020,USD,1.00
8/13/2020,CAD,1.32
8/13/2020,AUD,1.40
8/13/2020,EUR,0.85
8/13/2020,GBP,0.76
8/14/2020,USD,1.00
8/14/2020,CAD,1.32
8/14/2020,AUD,1.40
8/14/2020,EUR,0.85
8/14/2020,GBP,0.76
8/15/2020,USD,1.00
8/15/2020,CAD,1.32
8/15/2020,AUD,1.40
8/15/2020,EUR,0.85
8/15/2020,GBP,0.76
8/16/2020,USD,1.00
8/16/2020,CAD,1.32
8/16/2020,AUD,1.40
8/16/2020,EUR,0.85
8/16/2020,GBP,0.76
8/17/2020,USD,1.00
8/17/2020,CAD,1.32
8/17/2020,AUD,1.39
8/17/2020,EUR,0.84
8/17/2020,GBP,0.76
8/18/2020,USD,1.00
8/18/2020,CAD,1.32
8/18/2020,AUD,1.38
8/18/2020,EUR,0.84
8/18/2020,GBP,0.76
8/19/2020,USD,1.00
8/19/2020,CAD,1.31
8/19/2020,AUD,1.38
8/19/2020,EUR,0.84
8/19/2020,GBP,0.76
8/20/2020,USD,1.00
8/20/2020,CAD,1.32
8/20/2020,AUD,1.40
8/20/2020,EUR,0.84
8/20/2020,GBP,0.76
8/21/2020,USD,1.00
8/21/2020,CAD,1.32
8/21/2020,AUD,1.40
8/21/2020,EUR,0.85
8/21/2020,GBP,0.76
8/22/2020,USD,1.00
8/22/2020,CAD,1.32
8/22/2020,AUD,1.40
8/22/2020,EUR,0.85
8/22/2020,GBP,0.76
8/23/2020,USD,1.00
8/23/2020,CAD,1.32
8/23/2020,AUD,1.40
8/23/2020,EUR,0.85
8/23/2020,GBP,0.76
8/24/2020,USD,1.00
8/24/2020,CAD,1.31
8/24/2020,AUD,1.39
8/24/2020,EUR,0.84
8/24/2020,GBP,0.76
8/25/2020,USD,1.00
8/25/2020,CAD,1.32
8/25/2020,AUD,1.39
8/25/2020,EUR,0.85
8/25/2020,GBP,0.76
8/26/2020,USD,1.00
8/26/2020,CAD,1.32
8/26/2020,AUD,1.39
8/26/2020,EUR,0.85
8/26/2020,GBP,0.76
8/27/2020,USD,1.00
8/27/2020,CAD,1.31
8/27/2020,AUD,1.38
